file,fingers,maxContourArea,centerX,centerY,convexDefects,avgAngle,gesture
IMG_20220509_134303.jpg,2,21064.0,100.97279718951766,102.43081402709203,7,62.940676861468546,Peace
IMG_20220509_134305.jpg,4,16253.0,94.13664144055456,95.6606575196374,6,68.65681782997854,4 Fingers
IMG_20220509_134307.jpg,4,8983.0,80.0440647148317,134.08041114698133,10,61.14549966582893,4 Fingers
IMG_20220509_134309.jpg,2,15038.5,100.01592579047113,98.67277321541377,3,84.57244231455084,Peace
IMG_20220509_134311.jpg,2,16142.0,99.1896811630116,98.72755338041547,8,32.86142227977896,Peace
IMG_20220509_134316.jpg,1,5468.0,86.93501584979272,122.85470007315288,9,0,Thumbs Up
IMG_20220509_134318.jpg,1,5818.0,112.74335395897788,34.58677094075856,6,0,Thumbs Up
IMG_20220509_134320.jpg,1,5251.0,87.67491906303562,110.93137815019361,7,0,Thumbs Up
IMG_20220509_134323.jpg,1,5178.0,86.25170593536758,118.60676580404272,14,0,Thumbs Up
IMG_20220509_134831.jpg,2,13300.0,93.95402255639098,101.06634085213032,3,77.16697379002385,Peace
IMG_20220509_134833.jpg,2,10283.0,72.62413692502189,119.06086096794061,9,75.01668086869302,Peace
IMG_20220509_134836.jpg,2,13062.0,91.86738886336957,98.39637880875823,4,59.21622236941266,Peace
IMG_20220509_134837.jpg,1,12933.0,96.09350756462794,104.29557462821205,5,0,Thumbs Up
IMG_20220509_134839.jpg,1,10161.5,88.4007282389411,120.95040102347095,9,0,Thumbs Up
IMG_20220509_134843.jpg,1,8072.0,81.15652874132805,179.23659976874794,3,0,Thumbs Up
IMG_20220509_134844.jpg,1,7078.0,74.7513186399171,170.40696524441933,5,0,Thumbs Up
IMG_20220509_134845.jpg,1,7823.5,75.13150550691293,164.0571568564794,4,0,Thumbs Up
IMG_20220509_134846.jpg,1,7586.0,73.72501977326654,163.6283284998682,5,0,Thumbs Up
IMG_20220509_134848.jpg,1,7988.5,74.68150049028812,174.64371700986834,3,0,Thumbs Up
IMG_20220521_104454.jpg,2,18121.0,100.10820778838549,88.21836543237129,1,81.24242230280846,Peace
IMG_20220521_104457.jpg,2,19081.5,95.50736752002375,85.73688301932937,2,63.438643656186585,Peace
IMG_20220521_104500.jpg,2,19424.0,93.52546677649643,84.92265582097748,1,63.5888794102664,Peace
IMG_20220521_104502.jpg,2,19519.5,92.67203736434506,86.09368409368409,2,62.90148398254369,Peace
IMG_20220521_104509.jpg,2,19220.5,97.54258907589985,94.50204209047631,3,72.40121607055238,Peace
IMG_20220521_104515.jpg,2,11086.0,111.00123278609657,65.11373203439773,7,72.36950887344364,Peace
IMG_20220521_104518.jpg,1,12162.0,96.47108479964918,48.520268048018416,5,0,Thumbs Up
IMG_20220521_104522.jpg,1,7175.5,118.92058625415186,47.82289271363203,8,0,Thumbs Up
IMG_20220521_104524.jpg,1,6778.5,123.53500036881316,52.88756116151557,4,0,Thumbs Up
IMG_20220521_105800.jpg,1,7048.0,116.52691070752931,114.09936625047294,1,0,Thumbs Up
IMG_20220521_105806.jpg,1,10127.0,144.1344425792436,108.29559593166782,2,0,Thumbs Up
IMG_20220521_105808.jpg,1,10157.5,137.27926819263268,102.0108950693248,3,0,Thumbs Up
IMG_20220521_105810.jpg,1,11464.5,144.2461075493916,90.15814034628636,2,0,Thumbs Up
IMG_20220521_105819.jpg,2,15728.0,124.27537936588674,79.87364360800271,1,73.00943484711065,Peace
IMG_20220521_105823.jpg,1,11038.5,87.55783545469644,165.92305717866253,3,0,Thumbs Up
IMG_20220521_105825.jpg,1,12738.0,90.98745224263358,157.981381169205,7,0,Thumbs Up
IMG_20220521_105827.jpg,1,12757.0,91.18203078048651,157.9961851009903,6,0,Thumbs Up
IMG_20220521_105829.jpg,1,12161.0,90.75150069895568,160.49825946331168,5,0,Thumbs Up
IMG_20220521_105832.jpg,1,15425.0,99.6364451647758,131.76266882766072,4,0,Thumbs Up
IMG_20220521_105838.jpg,1,18494.0,94.28464186583035,75.04592480444107,1,0,Thumbs Up
IMG_20220521_105840.jpg,2,22555.5,88.25254003088676,85.47920315074667,1,55.26554102915798,Peace
IMG_20220521_105842.jpg,2,20001.0,92.84170791460427,78.53099011716081,1,84.76252393318748,Peace
IMG_20220521_105844.jpg,2,20386.0,91.9070276987475,79.21515582589358,1,84.24173983563324,Peace
IMG_20220521_105847.jpg,2,17974.5,100.25002086288909,78.9538976513023,2,83.61278428556604,Peace
IMG_20220522_141844.jpg,1,6185.0,114.17415790891943,142.4937752627324,8,0,Thumbs Up
IMG_20220522_141846.jpg,1,6468.5,111.69436499961351,138.3993197804746,7,0,Thumbs Up
IMG_20220522_141848.jpg,1,8055.5,110.6832185049552,125.61688701301388,7,0,Thumbs Up
IMG_20220522_141850.jpg,2,7815.0,99.64205587545318,130.37442951588824,10,81.5646283159296,Peace
IMG_20220522_141900.jpg,2,6115.0,113.94265467429815,118.76903788498228,11,42.181455055641756,Peace
IMG_20220522_141913.jpg,2,5464.5,116.41415805044682,43.6412602555891,5,82.8989267251383,Peace
IMG_20220522_141924.jpg,2,7900.5,117.55167394468704,113.89161023563909,9,74.44974114158465,Peace
IMG_20220522_142607.jpg,2,11570.5,77.19059965717413,142.63375250277284,6,53.12309969230951,Peace
IMG_20220522_142609.jpg,1,6234.0,29.60592450005347,131.0733611378462,6,0,Thumbs Up
IMG_20220522_142610.jpg,1,5174.5,128.28724192353528,158.79170290205172,7,0,Thumbs Up
IMG_20220522_142612.jpg,1,6217.0,121.57551873894161,151.41657283791753,6,0,Thumbs Up
IMG_20220522_142620.jpg,2,13276.0,111.77102792005623,87.75487094506376,5,76.46223965180931,Peace
IMG_20220522_142623.jpg,2,9975.5,120.97607471638848,95.63047800444421,3,53.10893657029682,Peace
IMG_20220522_142624.jpg,1,10381.5,120.60143845622822,89.75262084798278,6,0,Thumbs Up
IMG_20220522_142626.jpg,2,11783.0,115.83460635378651,88.95844295453902,7,38.06351390560372,Peace
IMG_20220522_142631.jpg,1,11209.0,58.522541410176345,52.17071103577482,6,0,Thumbs Up
IMG_20220522_142633.jpg,1,12886.5,65.30398737697072,48.4122013993973,4,0,Thumbs Up
IMG_20220522_142635.jpg,1,10353.5,53.81911108964762,46.453083498333896,6,0,Thumbs Up
IMG_20220522_142637.jpg,1,10264.5,54.160667023884905,45.683212366246124,4,0,Thumbs Up
IMG_20220522_142640.jpg,1,8958.5,56.401108816580155,37.62860225856263,6,0,Thumbs Up
IMG_20220522_164921.jpg,1,23400.0,87.6802564102564,85.95819088319088,5,0,Thumbs Up
IMG_20220522_164928.jpg,1,25740.0,86.06321548821548,85.86609039109038,5,0,Thumbs Up
IMG_20220522_164949.jpg,2,22287.0,83.39549961861175,96.42244357697312,9,48.98082928147513,Peace
IMG_20220522_175707.jpg,2,7964.0,74.94182153021931,126.99964423237904,9,72.96701468279225,Peace
IMG_20220522_175720.jpg,1,6809.5,73.8554715226277,133.84453092493328,13,0,Thumbs Up
IMG_20220522_175724.jpg,2,5460.0,72.6221916971917,139.16480463980463,8,67.42586192135181,Peace
IMG_20220522_175728.jpg,2,6619.0,84.40877272498362,129.7814120964899,12,53.581699705796794,Peace
IMG_20220522_180749.jpg,2,13715.0,81.7293109733868,127.47483290800825,12,80.37556405457748,Peace
IMG_20220522_180751.jpg,3,15246.0,74.01781888145524,124.88639643185098,14,59.987868028652244,OK
IMG_20220522_180754.jpg,4,15754.5,62.906206692267816,112.63175600622044,7,45.97174963027203,4 Fingers
IMG_20220522_180756.jpg,3,16717.0,71.09475384339295,116.69912863153277,18,39.087412742993216,OK
IMG_20220522_180810.jpg,1,14270.0,65.77595188040176,117.67439850502218,15,0,Thumbs Up
IMG_20220522_180813.jpg,2,13845.5,71.8299688226018,126.35822710146498,13,84.36962263580503,Peace
IMG_20220522_180815.jpg,2,12683.5,70.40128250614315,124.37239983705864,12,44.10761454125946,Peace
IMG_20220522_180817.jpg,1,12549.0,75.76603713443302,120.91565064945414,16,0,Thumbs Up
IMG_20220522_180818.jpg,1,15502.0,66.71988560615834,119.7346148884015,14,0,Thumbs Up
IMG_20220522_180824.jpg,1,7235.0,77.39161483529139,52.22250633494586,10,0,Thumbs Up
IMG_20220522_180826.jpg,1,7793.0,73.07021258394285,76.67945592198126,12,0,Thumbs Up
IMG_20220522_180827.jpg,2,8835.0,69.64127523108847,77.82275042444822,12,68.53667523061038,Peace
IMG_20220522_180828.jpg,2,9375.5,66.98622295699784,74.47023269870051,13,71.41882447652634,Peace
IMG_20220522_180829.jpg,2,9841.5,71.27907331199512,80.82732984470525,9,64.78200232187683,Peace
IMG_20220524_140306.jpg,2,12031.0,77.9286288199928,120.3952982572798,11,76.15319816929544,Peace
IMG_20220524_140320.jpg,2,17791.0,86.32973600884341,97.48498304386112,6,66.55874645934729,Peace
IMG_20220524_140322.jpg,2,18609.0,90.76407473086499,91.9131961237394,5,50.198948571645374,Peace
IMG_20220524_140336.jpg,2,7734.5,92.54741741547612,95.68819359148404,10,71.66681977256533,Peace
IMG_20220524_140338.jpg,2,6622.0,88.98640893989732,101.01203060505385,10,82.39250428090338,Peace
IMG_20220524_140354.jpg,4,12568.5,93.03824375754199,141.7997109175054,5,56.66083607795042,4 Fingers
IMG_20220524_140356.jpg,3,14681.0,92.69303862134731,126.24305792066843,4,78.25334357866198,OK
IMG_20220524_140357.jpg,2,12057.5,88.15224272582762,143.95702536457253,6,75.32181387606894,Peace
IMG_20220524_141345.jpg,1,11242.0,70.77656704026566,111.55523928126668,9,0,Thumbs Up
IMG_20220524_141347.jpg,1,16099.5,87.00251560607472,99.95620982018075,4,0,Thumbs Up
IMG_20220524_141351.jpg,1,19227.5,88.63046851298054,89.29122350799636,5,0,Thumbs Up
IMG_20220524_141353.jpg,2,18810.5,83.75285966171376,91.49235799154728,5,83.93419008445397,Peace
IMG_20220524_141354.jpg,1,19098.5,90.61891422537546,93.36298662198602,6,0,Thumbs Up
IMG_20220524_141358.jpg,1,12087.0,75.10478199718706,97.98483218885302,6,0,Thumbs Up
IMG_20220524_141406.jpg,1,12772.0,90.61345129971814,70.19777638584404,4,0,Thumbs Up
IMG_20220524_141408.jpg,1,13223.0,93.10753989261136,72.93511306057627,5,0,Thumbs Up
IMG_20220524_141410.jpg,2,15847.5,83.25327864542251,64.59827522742809,5,82.2507089206459,Peace
IMG_20220524_141411.jpg,1,11983.5,92.27405738445917,74.24523998275406,5,0,Thumbs Up
IMG_20220524_141413.jpg,1,12711.5,92.55896891266438,141.67267172770062,6,0,Thumbs Up
IMG_20220524_141420.jpg,1,12696.0,78.40539014912832,92.45620667926906,7,0,Thumbs Up
IMG_20220524_141422.jpg,1,6571.5,74.25968195997869,138.756752643993,8,0,Thumbs Up
IMG_20220524_141424.jpg,1,6433.5,78.97987098779825,139.55120333670112,6,0,Thumbs Up
IMG_20220524_141425.jpg,2,6564.0,85.07957546211658,138.30408287629496,7,75.39717697921785,Peace
IMG_20220524_141426.jpg,2,6609.0,82.83295506128007,138.51762747768194,7,79.09256638090565,Peace
